Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761058846,100,,Aggregated,29.000000,29.000000,1600,2800,3800,4400,7700,12000,14000,15000,35000,35000,35000,878,878,1500.0,2940.433123839846,74.4770520250313,34669.16782601038,0.0
1761058847,100,,Aggregated,32.400000,32.400000,1600,3000,3900,4300,7600,12000,14000,15000,35000,35000,35000,909,909,1600.0,2965.3555640057643,74.4770520250313,34669.16782601038,0.0
1761058848,100,,Aggregated,32.400000,32.400000,1600,3000,3900,4400,7600,12000,14000,15000,37000,37000,37000,913,913,1600.0,3007.5115816684124,74.4770520250313,37232.834900030866,0.0
1761058849,100,,Aggregated,32.400000,32.400000,1600,3000,3900,4400,7600,12000,14000,15000,37000,37000,37000,913,913,1600.0,3007.5115816684124,74.4770520250313,37232.834900030866,0.0
1761058850,100,,Aggregated,17.600000,17.600000,1800,3300,4100,4700,7300,12000,14000,15000,37000,37000,37000,969,969,1800.0,3144.4766967980504,74.4770520250313,37232.834900030866,0.0
1761058851,100,,Aggregated,17.600000,17.600000,1900,3300,4100,4700,7200,12000,14000,15000,37000,37000,37000,979,979,1900.0,3151.2863514999613,74.4770520250313,37232.834900030866,0.0
1761058852,100,,Aggregated,17.600000,17.600000,1900,3300,4100,4700,7200,12000,14000,15000,37000,37000,37000,984,984,1900.0,3156.5521194689363,74.4770520250313,37232.834900030866,0.0
1761058853,100,,Aggregated,19.000000,19.000000,1900,3400,4100,4700,7200,12000,14000,15000,37000,37000,37000,998,998,1900.0,3179.4014055124285,74.4770520250313,37232.834900030866,0.0
1761058854,100,,Aggregated,18.300000,18.300000,2100,3400,4100,4600,7200,12000,14000,15000,35000,37000,37000,1041,1041,2100.0,3203.351890823773,74.4770520250313,37232.834900030866,0.0
1761058855,100,,Aggregated,12.100000,12.100000,2100,3400,4100,4700,7200,12000,14000,15000,35000,37000,37000,1048,1048,2100.0,3209.0657044995555,74.4770520250313,37232.834900030866,0.0
1761058856,100,,Aggregated,12.100000,12.100000,2200,3400,4200,4800,7000,12000,14000,15000,35000,37000,37000,1064,1064,2200.0,3234.7756486526764,74.4770520250313,37232.834900030866,0.0
1761058857,100,,Aggregated,14.000000,14.000000,2300,3400,4200,4800,7000,12000,14000,15000,35000,37000,37000,1071,1071,2300.0,3232.219356532734,74.4770520250313,37232.834900030866,0.0
1761058858,100,,Aggregated,18.600000,18.600000,2400,3400,4200,4800,7000,12000,14000,15000,35000,37000,37000,1079,1079,2400.0,3237.268064012637,74.4770520250313,37232.834900030866,0.0
1761058859,100,,Aggregated,16.500000,16.500000,2500,3700,4400,4800,7200,12000,14000,16000,37000,44000,44000,1121,1121,2500.0,3376.457103106713,74.4770520250313,44184.31891902583,0.0
1761058860,100,,Aggregated,16.500000,16.500000,2600,3700,4400,4800,7200,12000,14000,16000,37000,44000,44000,1123,1123,2600.0,3381.8842366043164,74.4770520250313,44184.31891902583,0.0
1761058861,100,,Aggregated,16.500000,16.500000,2600,3700,4400,4800,7200,12000,14000,16000,37000,44000,44000,1123,1123,2600.0,3381.8842366043164,74.4770520250313,44184.31891902583,0.0
1761058862,100,,Aggregated,15.500000,15.500000,2600,3800,4500,4900,7200,12000,14000,16000,37000,44000,44000,1136,1136,2600.0,3405.2351549433065,74.4770520250313,44184.31891902583,0.0
1761058863,100,,Aggregated,15.500000,15.500000,2600,3800,4500,4900,7200,12000,14000,16000,37000,44000,44000,1137,1137,2600.0,3407.187442400662,74.4770520250313,44184.31891902583,0.0
1761058864,100,,Aggregated,14.600000,14.600000,2600,3800,4600,4900,7200,12000,14000,16000,37000,44000,44000,1142,1142,2600.0,3421.3661349558142,74.4770520250313,44184.31891902583,0.0
1761058865,100,,Aggregated,15.300000,15.300000,2600,3900,4600,5000,7000,12000,14000,16000,37000,44000,44000,1154,1154,2600.0,3446.4162414034718,74.4770520250313,44184.31891902583,0.0
1761058866,100,,Aggregated,12.600000,12.600000,2800,4100,4800,5500,7300,12000,14000,16000,37000,44000,44000,1204,1204,2800.0,3607.4379095135682,74.4770520250313,44184.31891902583,0.0
1761058867,100,,Aggregated,9.900000,9.900000,2700,4000,4800,5300,7300,12000,14000,16000,37000,44000,44000,1277,1277,2700.0,3515.7110744299835,74.4770520250313,44184.31891902583,0.0
1761058868,100,,Aggregated,9.900000,9.900000,2700,4000,4800,5300,7300,12000,14000,16000,37000,44000,44000,1277,1277,2700.0,3515.7110744299835,74.4770520250313,44184.31891902583,0.0
1761058869,100,,Aggregated,10.500000,10.500000,2500,3900,4700,5300,7100,11000,14000,16000,37000,44000,44000,1328,1328,2500.0,3440.8030331197338,74.4770520250313,44184.31891902583,0.0
1761058870,100,,Aggregated,20.400000,20.400000,2500,3900,4700,5200,7000,11000,14000,16000,37000,44000,44000,1342,1342,2500.0,3426.1328716147023,74.4770520250313,44184.31891902583,0.0
1761058871,100,,Aggregated,20.400000,20.400000,2500,3900,4700,5200,7000,11000,14000,16000,37000,44000,44000,1352,1352,2500.0,3441.5307121604815,74.4770520250313,44184.31891902583,0.0
1761058872,100,,Aggregated,21.400000,21.400000,2500,3900,4700,5200,7000,11000,14000,16000,37000,44000,44000,1359,1359,2500.0,3447.0076780279132,74.4770520250313,44184.31891902583,0.0
1761058873,100,,Aggregated,22.900000,22.900000,2600,3800,4700,5200,7000,11000,14000,16000,37000,44000,44000,1374,1374,2600.0,3447.44855634778,74.4770520250313,44184.31891902583,0.0
1761058874,100,,Aggregated,22.200000,22.200000,2600,3800,4700,5200,6900,11000,14000,16000,37000,44000,44000,1383,1383,2600.0,3448.044187711375,74.4770520250313,44184.31891902583,0.0
1761058875,100,,Aggregated,23.600000,23.600000,2700,4000,4800,5200,6800,11000,14000,16000,37000,44000,44000,1442,1442,2700.0,3487.112127712682,74.4770520250313,44184.31891902583,0.0
1761058876,100,,Aggregated,23.900000,23.900000,2600,3900,4700,5200,6800,11000,14000,16000,37000,44000,44000,1479,1479,2600.0,3464.2536318036887,74.4770520250313,44184.31891902583,0.0
1761058877,100,,Aggregated,29.500000,29.500000,2600,3900,4700,5100,6800,11000,14000,16000,37000,44000,44000,1496,1496,2600.0,3444.287342677061,74.4770520250313,44184.31891902583,0.0
1761058878,100,,Aggregated,30.700000,30.700000,2600,3900,4700,5100,6800,11000,14000,16000,37000,44000,44000,1513,1513,2600.0,3432.813714102531,74.4770520250313,44184.31891902583,0.0
1761058879,100,,Aggregated,23.500000,23.500000,2600,3800,4700,5100,6800,11000,14000,16000,37000,44000,44000,1535,1535,2600.0,3443.81374407834,74.4770520250313,44184.31891902583,0.0
1761058880,100,,Aggregated,23.300000,23.300000,2700,3800,4600,5000,6700,11000,14000,16000,37000,44000,44000,1584,1584,2700.0,3431.590911831829,74.4770520250313,44184.31891902583,0.0
1761058881,100,,Aggregated,20.200000,20.200000,2600,3700,4600,4900,6600,11000,14000,16000,37000,44000,44000,1613,1613,2600.0,3407.668026953142,74.4770520250313,44184.31891902583,0.0
1761058882,100,,Aggregated,24.500000,24.500000,2600,3700,4600,4900,6600,11000,14000,16000,37000,44000,44000,1623,1623,2600.0,3402.3999906090157,74.4770520250313,44184.31891902583,0.0
1761058883,100,,Aggregated,25.100000,25.100000,2600,3700,4600,4900,6600,11000,14000,16000,37000,44000,44000,1628,1628,2600.0,3401.103761371921,74.4770520250313,44184.31891902583,0.0
1761058884,100,,Aggregated,26.100000,26.100000,2700,3700,4500,4900,6600,10000,13000,16000,37000,44000,44000,1661,1661,2700.0,3408.9934703061576,74.4770520250313,44184.31891902583,0.0
